onset	duration	character	arousal	valence_positive	valence_negative	c_audio	c_context	c_face	c_gesture	c_narrator	c_verbal	d_other	d_self	e_admiration	e_anger/rage	e_contempt	e_disappointment	e_fear	e_fears_confirmed	e_gloating	e_gratification	e_gratitude	e_happiness	e_happy-for	e_hate	e_hope	e_love	e_pity/compassion	e_pride	e_relief	e_remorse	e_resent	e_sadness	e_satisfaction	e_shame
3568	11.0	FORREST	0.888888888889	0.888888888889	0.0	0.111111111111	0.222222222222	0.222222222222	0.666666666667	0.0	0.555555555556	0.777777777778	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.555555555556	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3568	7.0	CROWD	0.888888888889	0.888888888889	0.0	0.555555555556	0.0	0.0	0.666666666667	0.0	0.333333333333	0.888888888889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3569	11.0	JENNY	0.888888888889	0.888888888889	0.0	0.222222222222	0.333333333333	0.666666666667	0.777777777778	0.0	0.444444444444	0.777777777778	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.666666666667	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3569	11.0	FORREST	0.888888888889	0.888888888889	0.0	0.111111111111	0.222222222222	0.222222222222	0.666666666667	0.0	0.555555555556	0.777777777778	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.555555555556	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3569	7.0	CROWD	0.888888888889	0.888888888889	0.0	0.555555555556	0.0	0.0	0.666666666667	0.0	0.333333333333	0.888888888889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3570	11.0	JENNY	0.888888888889	0.888888888889	0.0	0.222222222222	0.333333333333	0.666666666667	0.777777777778	0.0	0.444444444444	0.777777777778	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.666666666667	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3570	11.0	FORREST	0.888888888889	0.888888888889	0.0	0.111111111111	0.222222222222	0.222222222222	0.666666666667	0.0	0.555555555556	0.777777777778	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.555555555556	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3570	7.0	CROWD	0.888888888889	0.888888888889	0.0	0.555555555556	0.0	0.0	0.666666666667	0.0	0.333333333333	0.888888888889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3571	11.0	JENNY	0.888888888889	0.888888888889	0.0	0.222222222222	0.333333333333	0.666666666667	0.777777777778	0.0	0.444444444444	0.777777777778	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.666666666667	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3571	11.0	FORREST	0.888888888889	0.888888888889	0.0	0.111111111111	0.222222222222	0.222222222222	0.666666666667	0.0	0.555555555556	0.777777777778	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.555555555556	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3571	7.0	CROWD	0.888888888889	0.888888888889	0.0	0.555555555556	0.0	0.0	0.666666666667	0.0	0.333333333333	0.888888888889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3572	11.0	JENNY	0.888888888889	0.888888888889	0.0	0.222222222222	0.333333333333	0.666666666667	0.777777777778	0.0	0.444444444444	0.777777777778	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.666666666667	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3572	11.0	FORREST	0.888888888889	0.888888888889	0.0	0.111111111111	0.222222222222	0.222222222222	0.666666666667	0.0	0.555555555556	0.777777777778	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.555555555556	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3572	7.0	CROWD	0.888888888889	0.888888888889	0.0	0.555555555556	0.0	0.0	0.666666666667	0.0	0.333333333333	0.888888888889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3573	11.0	JENNY	0.888888888889	0.888888888889	0.0	0.222222222222	0.333333333333	0.666666666667	0.777777777778	0.0	0.444444444444	0.777777777778	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.666666666667	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3573	11.0	FORREST	0.888888888889	0.888888888889	0.0	0.111111111111	0.222222222222	0.222222222222	0.666666666667	0.0	0.555555555556	0.777777777778	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.555555555556	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3573	7.0	CROWD	0.888888888889	0.888888888889	0.0	0.555555555556	0.0	0.0	0.666666666667	0.0	0.333333333333	0.888888888889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3574	11.0	JENNY	0.888888888889	0.888888888889	0.0	0.222222222222	0.333333333333	0.666666666667	0.777777777778	0.0	0.444444444444	0.777777777778	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.666666666667	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3574	11.0	FORREST	0.888888888889	0.888888888889	0.0	0.111111111111	0.222222222222	0.222222222222	0.666666666667	0.0	0.555555555556	0.777777777778	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.555555555556	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3574	7.0	CROWD	0.888888888889	0.888888888889	0.0	0.555555555556	0.0	0.0	0.666666666667	0.0	0.333333333333	0.888888888889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3575	11.0	JENNY	0.888888888889	0.888888888889	0.0	0.222222222222	0.333333333333	0.666666666667	0.777777777778	0.0	0.444444444444	0.777777777778	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.666666666667	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3575	11.0	FORREST	0.888888888889	0.888888888889	0.0	0.111111111111	0.222222222222	0.222222222222	0.666666666667	0.0	0.555555555556	0.777777777778	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.555555555556	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3575	3.0	CROWD	0.777777777778	0.777777777778	0.0	0.444444444444	0.0	0.0	0.666666666667	0.0	0.333333333333	0.777777777778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3576	11.0	JENNY	0.888888888889	0.888888888889	0.0	0.222222222222	0.333333333333	0.666666666667	0.777777777778	0.0	0.444444444444	0.777777777778	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.666666666667	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3576	11.0	FORREST	0.888888888889	0.888888888889	0.0	0.111111111111	0.222222222222	0.222222222222	0.666666666667	0.0	0.555555555556	0.777777777778	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.555555555556	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3576	3.0	CROWD	0.777777777778	0.777777777778	0.0	0.444444444444	0.0	0.0	0.666666666667	0.0	0.333333333333	0.777777777778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3577	11.0	JENNY	0.888888888889	0.888888888889	0.0	0.222222222222	0.333333333333	0.666666666667	0.777777777778	0.0	0.444444444444	0.777777777778	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.666666666667	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3577	11.0	FORREST	0.888888888889	0.888888888889	0.0	0.111111111111	0.222222222222	0.222222222222	0.666666666667	0.0	0.555555555556	0.777777777778	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.555555555556	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3577	3.0	CROWD	0.777777777778	0.777777777778	0.0	0.444444444444	0.0	0.0	0.666666666667	0.0	0.333333333333	0.777777777778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3578	1.0	JENNY	-0.444444444444	0.666666666667	0.0	0.111111111111	0.333333333333	0.222222222222	0.444444444444	0.0	0.222222222222	0.444444444444	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111111111111	0.0	0.555555555556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3578	1.0	FORREST	-0.222222222222	0.666666666667	0.0	0.111111111111	0.333333333333	0.222222222222	0.555555555556	0.0	0.111111111111	0.555555555556	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111111111111	0.0	0.555555555556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3579	8.0	JENNY	-0.555555555556	0.555555555556	0.0	0.0	0.222222222222	0.111111111111	0.333333333333	0.0	0.222222222222	0.333333333333	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111111111111	0.0	0.444444444444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3580	8.0	JENNY	-0.555555555556	0.555555555556	0.0	0.0	0.222222222222	0.111111111111	0.333333333333	0.0	0.222222222222	0.333333333333	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111111111111	0.0	0.444444444444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3580	3.0	FORRESTVO	-0.555555555556	0.777777777778	0.0	0.111111111111	0.222222222222	0.0	0.0	0.0	0.666666666667	0.333333333333	0.555555555556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.666666666667	0.0	0.0	0.0	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3581	8.0	JENNY	-0.555555555556	0.555555555556	0.0	0.0	0.222222222222	0.111111111111	0.333333333333	0.0	0.222222222222	0.333333333333	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111111111111	0.0	0.444444444444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3581	3.0	FORRESTVO	-0.555555555556	0.777777777778	0.0	0.111111111111	0.222222222222	0.0	0.0	0.0	0.666666666667	0.333333333333	0.555555555556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.666666666667	0.0	0.0	0.0	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3582	8.0	JENNY	-0.555555555556	0.555555555556	0.0	0.0	0.222222222222	0.111111111111	0.333333333333	0.0	0.222222222222	0.333333333333	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111111111111	0.0	0.444444444444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3582	3.0	FORRESTVO	-0.555555555556	0.777777777778	0.0	0.111111111111	0.222222222222	0.0	0.0	0.0	0.666666666667	0.333333333333	0.555555555556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.666666666667	0.0	0.0	0.0	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3583	8.0	JENNY	-0.555555555556	0.555555555556	0.0	0.0	0.222222222222	0.111111111111	0.333333333333	0.0	0.222222222222	0.333333333333	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111111111111	0.0	0.444444444444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3583	4.0	FORRESTVO	-0.444444444444	0.666666666667	0.0	0.0	0.222222222222	0.0	0.0	0.0	0.666666666667	0.333333333333	0.444444444444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.555555555556	0.0	0.0	0.0	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3584	8.0	JENNY	-0.555555555556	0.555555555556	0.0	0.0	0.222222222222	0.111111111111	0.333333333333	0.0	0.222222222222	0.333333333333	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111111111111	0.0	0.444444444444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3584	4.0	FORRESTVO	-0.444444444444	0.666666666667	0.0	0.0	0.222222222222	0.0	0.0	0.0	0.666666666667	0.333333333333	0.444444444444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.555555555556	0.0	0.0	0.0	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3585	8.0	JENNY	-0.555555555556	0.555555555556	0.0	0.0	0.222222222222	0.111111111111	0.333333333333	0.0	0.222222222222	0.333333333333	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111111111111	0.0	0.444444444444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3585	4.0	FORRESTVO	-0.444444444444	0.666666666667	0.0	0.0	0.222222222222	0.0	0.0	0.0	0.666666666667	0.333333333333	0.444444444444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.555555555556	0.0	0.0	0.0	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3586	8.0	JENNY	-0.555555555556	0.555555555556	0.0	0.0	0.222222222222	0.111111111111	0.333333333333	0.0	0.222222222222	0.333333333333	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111111111111	0.0	0.444444444444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3586	4.0	FORRESTVO	-0.444444444444	0.666666666667	0.0	0.0	0.222222222222	0.0	0.0	0.0	0.666666666667	0.333333333333	0.444444444444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.555555555556	0.0	0.0	0.0	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3587	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3588	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3589	5.0	MAN	0.777777777778	0.0	0.777777777778	0.111111111111	0.0	0.333333333333	0.555555555556	0.0	0.666666666667	0.777777777778	0.0	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3590	5.0	MAN	0.777777777778	0.0	0.777777777778	0.111111111111	0.0	0.333333333333	0.555555555556	0.0	0.666666666667	0.777777777778	0.0	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3591	5.0	MAN	0.777777777778	0.0	0.777777777778	0.111111111111	0.0	0.333333333333	0.555555555556	0.0	0.666666666667	0.777777777778	0.0	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3592	5.0	MAN	0.777777777778	0.0	0.777777777778	0.111111111111	0.0	0.333333333333	0.555555555556	0.0	0.666666666667	0.777777777778	0.0	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3593	5.0	MAN	0.777777777778	0.0	0.777777777778	0.111111111111	0.0	0.333333333333	0.555555555556	0.0	0.666666666667	0.777777777778	0.0	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3594	1.0	JENNY	0.111111111111	0.0	0.555555555556	0.0	0.0	0.333333333333	0.444444444444	0.0	0.444444444444	0.444444444444	0.111111111111	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3595	3.0	JENNY	0.222222222222	0.0	0.888888888889	0.111111111111	0.111111111111	0.444444444444	0.666666666667	0.0	0.666666666667	0.777777777778	0.111111111111	0.0	0.0	0.111111111111	0.0	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3595	3.0	MAN	0.666666666667	0.0	0.666666666667	0.111111111111	0.111111111111	0.222222222222	0.666666666667	0.0	0.444444444444	0.666666666667	0.0	0.0	0.0	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3596	3.0	JENNY	0.222222222222	0.0	0.888888888889	0.111111111111	0.111111111111	0.444444444444	0.666666666667	0.0	0.666666666667	0.777777777778	0.111111111111	0.0	0.0	0.111111111111	0.0	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3596	3.0	MAN	0.666666666667	0.0	0.666666666667	0.111111111111	0.111111111111	0.222222222222	0.666666666667	0.0	0.444444444444	0.666666666667	0.0	0.0	0.0	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3597	3.0	JENNY	0.222222222222	0.0	0.888888888889	0.111111111111	0.111111111111	0.444444444444	0.666666666667	0.0	0.666666666667	0.777777777778	0.111111111111	0.0	0.0	0.111111111111	0.0	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3597	3.0	MAN	0.666666666667	0.0	0.666666666667	0.111111111111	0.111111111111	0.222222222222	0.666666666667	0.0	0.444444444444	0.666666666667	0.0	0.0	0.0	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3598	1.0	JENNY	-0.222222222222	0.0	0.666666666667	0.111111111111	0.0	0.555555555556	0.666666666667	0.0	0.222222222222	0.444444444444	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3598	11.0	MAN	1.0	0.0	1.0	0.111111111111	0.111111111111	0.555555555556	0.888888888889	0.0	0.777777777778	1.0	0.0	0.0	0.0	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3599	11.0	MAN	1.0	0.0	1.0	0.111111111111	0.111111111111	0.555555555556	0.888888888889	0.0	0.777777777778	1.0	0.0	0.0	0.0	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3599	1.0	JENNY	-0.111111111111	0.0	0.555555555556	0.0	0.0	0.444444444444	0.555555555556	0.0	0.222222222222	0.333333333333	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3600	11.0	MAN	1.0	0.0	1.0	0.111111111111	0.111111111111	0.555555555556	0.888888888889	0.0	0.777777777778	1.0	0.0	0.0	0.0	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3600	3.0	JENNY	-0.333333333333	0.0	0.777777777778	0.0	0.111111111111	0.555555555556	0.666666666667	0.0	0.222222222222	0.444444444444	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3601	11.0	MAN	1.0	0.0	1.0	0.111111111111	0.111111111111	0.555555555556	0.888888888889	0.0	0.777777777778	1.0	0.0	0.0	0.0	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3601	3.0	JENNY	-0.333333333333	0.0	0.777777777778	0.0	0.111111111111	0.555555555556	0.666666666667	0.0	0.222222222222	0.444444444444	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3602	11.0	MAN	1.0	0.0	1.0	0.111111111111	0.111111111111	0.555555555556	0.888888888889	0.0	0.777777777778	1.0	0.0	0.0	0.0	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3602	3.0	JENNY	-0.333333333333	0.0	0.777777777778	0.0	0.111111111111	0.555555555556	0.666666666667	0.0	0.222222222222	0.444444444444	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3603	11.0	MAN	1.0	0.0	1.0	0.111111111111	0.111111111111	0.555555555556	0.888888888889	0.0	0.777777777778	1.0	0.0	0.0	0.0	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3603	5.0	JENNY	-0.222222222222	0.0	0.888888888889	0.0	0.111111111111	0.555555555556	0.777777777778	0.0	0.222222222222	0.555555555556	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3604	11.0	MAN	1.0	0.0	1.0	0.111111111111	0.111111111111	0.555555555556	0.888888888889	0.0	0.777777777778	1.0	0.0	0.0	0.0	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3604	5.0	JENNY	-0.222222222222	0.0	0.888888888889	0.0	0.111111111111	0.555555555556	0.777777777778	0.0	0.222222222222	0.555555555556	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3605	11.0	MAN	1.0	0.0	1.0	0.111111111111	0.111111111111	0.555555555556	0.888888888889	0.0	0.777777777778	1.0	0.0	0.0	0.0	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3605	5.0	JENNY	-0.222222222222	0.0	0.888888888889	0.0	0.111111111111	0.555555555556	0.777777777778	0.0	0.222222222222	0.555555555556	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3606	11.0	MAN	1.0	0.0	1.0	0.111111111111	0.111111111111	0.555555555556	0.888888888889	0.0	0.777777777778	1.0	0.0	0.0	0.0	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3606	5.0	JENNY	-0.222222222222	0.0	0.888888888889	0.0	0.111111111111	0.555555555556	0.777777777778	0.0	0.222222222222	0.555555555556	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3607	11.0	MAN	1.0	0.0	1.0	0.111111111111	0.111111111111	0.555555555556	0.888888888889	0.0	0.777777777778	1.0	0.0	0.0	0.0	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3607	5.0	JENNY	-0.222222222222	0.0	0.888888888889	0.0	0.111111111111	0.555555555556	0.777777777778	0.0	0.222222222222	0.555555555556	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3608	11.0	MAN	1.0	0.0	1.0	0.111111111111	0.111111111111	0.555555555556	0.888888888889	0.0	0.777777777778	1.0	0.0	0.0	0.0	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
