onset	duration	character	arousal	valence_positive	valence_negative	c_audio	c_context	c_face	c_gesture	c_narrator	c_verbal	d_other	d_self	e_admiration	e_anger/rage	e_contempt	e_disappointment	e_fear	e_fears_confirmed	e_gloating	e_gratification	e_gratitude	e_happiness	e_happy-for	e_hate	e_hope	e_love	e_pity/compassion	e_pride	e_relief	e_remorse	e_resent	e_sadness	e_satisfaction	e_shame
3780	38.0	FORREST	0.888888888889	0.111111111111	0.888888888889	0.222222222222	0.388888888889	0.777777777778	0.666666666667	0.0	0.222222222222	0.888888888889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.222222222222	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3782	38.0	FORREST	0.888888888889	0.111111111111	0.888888888889	0.222222222222	0.388888888889	0.777777777778	0.666666666667	0.0	0.222222222222	0.888888888889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.222222222222	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3784	38.0	FORREST	0.888888888889	0.111111111111	0.888888888889	0.222222222222	0.388888888889	0.777777777778	0.666666666667	0.0	0.222222222222	0.888888888889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.222222222222	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3786	38.0	FORREST	0.888888888889	0.111111111111	0.888888888889	0.222222222222	0.388888888889	0.777777777778	0.666666666667	0.0	0.222222222222	0.888888888889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.222222222222	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3788	38.0	FORREST	0.888888888889	0.111111111111	0.888888888889	0.222222222222	0.388888888889	0.777777777778	0.666666666667	0.0	0.222222222222	0.888888888889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.222222222222	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3790	38.0	FORREST	0.888888888889	0.111111111111	0.888888888889	0.222222222222	0.388888888889	0.777777777778	0.666666666667	0.0	0.222222222222	0.888888888889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.222222222222	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3792	38.0	FORREST	0.888888888889	0.111111111111	0.888888888889	0.222222222222	0.388888888889	0.777777777778	0.666666666667	0.0	0.222222222222	0.888888888889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.222222222222	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3794	38.0	FORREST	0.888888888889	0.111111111111	0.888888888889	0.222222222222	0.388888888889	0.777777777778	0.666666666667	0.0	0.222222222222	0.888888888889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.222222222222	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3796	38.0	FORREST	0.888888888889	0.111111111111	0.888888888889	0.222222222222	0.388888888889	0.777777777778	0.666666666667	0.0	0.222222222222	0.888888888889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.222222222222	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3798	38.0	FORREST	0.888888888889	0.111111111111	0.888888888889	0.222222222222	0.388888888889	0.777777777778	0.666666666667	0.0	0.222222222222	0.888888888889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.222222222222	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3800	38.0	FORREST	0.888888888889	0.111111111111	0.888888888889	0.222222222222	0.388888888889	0.777777777778	0.666666666667	0.0	0.222222222222	0.888888888889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.222222222222	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3802	38.0	FORREST	0.888888888889	0.111111111111	0.888888888889	0.222222222222	0.388888888889	0.777777777778	0.666666666667	0.0	0.222222222222	0.888888888889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.222222222222	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3804	38.0	FORREST	0.888888888889	0.111111111111	0.888888888889	0.222222222222	0.388888888889	0.777777777778	0.666666666667	0.0	0.222222222222	0.888888888889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.222222222222	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3806	38.0	FORREST	0.888888888889	0.111111111111	0.888888888889	0.222222222222	0.388888888889	0.777777777778	0.666666666667	0.0	0.222222222222	0.888888888889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.222222222222	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3808	38.0	FORREST	0.888888888889	0.111111111111	0.888888888889	0.222222222222	0.388888888889	0.777777777778	0.666666666667	0.0	0.222222222222	0.888888888889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.222222222222	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3810	38.0	FORREST	0.888888888889	0.111111111111	0.888888888889	0.222222222222	0.388888888889	0.777777777778	0.666666666667	0.0	0.222222222222	0.888888888889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.222222222222	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3812	38.0	FORREST	0.888888888889	0.111111111111	0.888888888889	0.222222222222	0.388888888889	0.777777777778	0.666666666667	0.0	0.222222222222	0.888888888889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.222222222222	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3814	38.0	FORREST	0.888888888889	0.111111111111	0.888888888889	0.222222222222	0.388888888889	0.777777777778	0.666666666667	0.0	0.222222222222	0.888888888889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.222222222222	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3816	38.0	FORREST	0.888888888889	0.111111111111	0.888888888889	0.222222222222	0.388888888889	0.777777777778	0.666666666667	0.0	0.222222222222	0.888888888889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.222222222222	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3818	38.0	FORREST	0.888888888889	0.111111111111	0.888888888889	0.222222222222	0.388888888889	0.777777777778	0.666666666667	0.0	0.222222222222	0.888888888889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.222222222222	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3820	38.0	FORREST	0.888888888889	0.111111111111	0.888888888889	0.222222222222	0.388888888889	0.777777777778	0.666666666667	0.0	0.222222222222	0.888888888889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.222222222222	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3822	38.0	FORREST	0.888888888889	0.111111111111	0.888888888889	0.222222222222	0.388888888889	0.777777777778	0.666666666667	0.0	0.222222222222	0.888888888889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.222222222222	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3824	38.0	FORREST	0.888888888889	0.111111111111	0.888888888889	0.222222222222	0.388888888889	0.777777777778	0.666666666667	0.0	0.222222222222	0.888888888889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.222222222222	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3826	38.0	FORREST	0.888888888889	0.111111111111	0.888888888889	0.222222222222	0.388888888889	0.777777777778	0.666666666667	0.0	0.222222222222	0.888888888889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.222222222222	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3828	13.0	FORREST	0.777777777778	0.0	1.0	0.0	0.111111111111	0.888888888889	0.333333333333	0.0	0.333333333333	1.0	0.0	0.0	0.0	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3830	13.0	FORREST	0.777777777778	0.0	1.0	0.0	0.111111111111	0.888888888889	0.333333333333	0.0	0.333333333333	1.0	0.0	0.0	0.0	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3832	13.0	FORREST	0.777777777778	0.0	1.0	0.0	0.111111111111	0.888888888889	0.333333333333	0.0	0.333333333333	1.0	0.0	0.0	0.0	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3834	13.0	FORREST	0.777777777778	0.0	1.0	0.0	0.111111111111	0.888888888889	0.333333333333	0.0	0.333333333333	1.0	0.0	0.0	0.0	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3836	13.0	FORREST	0.777777777778	0.0	1.0	0.0	0.111111111111	0.888888888889	0.333333333333	0.0	0.333333333333	1.0	0.0	0.0	0.0	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3838	13.0	FORREST	0.777777777778	0.0	1.0	0.0	0.111111111111	0.888888888889	0.333333333333	0.0	0.333333333333	1.0	0.0	0.0	0.0	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3840	13.0	FORREST	0.777777777778	0.0	1.0	0.0	0.111111111111	0.888888888889	0.333333333333	0.0	0.333333333333	1.0	0.0	0.0	0.0	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3842	13.0	FORREST	0.777777777778	0.0	1.0	0.0	0.111111111111	0.888888888889	0.333333333333	0.0	0.333333333333	1.0	0.0	0.0	0.0	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3844	13.0	FORREST	0.777777777778	0.0	1.0	0.0	0.111111111111	0.888888888889	0.333333333333	0.0	0.333333333333	1.0	0.0	0.0	0.0	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3846	13.0	FORREST	0.777777777778	0.0	1.0	0.0	0.111111111111	0.888888888889	0.333333333333	0.0	0.333333333333	1.0	0.0	0.0	0.0	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3848	13.0	FORREST	0.777777777778	0.0	1.0	0.0	0.111111111111	0.888888888889	0.333333333333	0.0	0.333333333333	1.0	0.0	0.0	0.0	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3850	13.0	FORREST	0.777777777778	0.0	1.0	0.0	0.111111111111	0.888888888889	0.333333333333	0.0	0.333333333333	1.0	0.0	0.0	0.0	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3852	13.0	FORREST	0.777777777778	0.0	1.0	0.0	0.111111111111	0.888888888889	0.333333333333	0.0	0.333333333333	1.0	0.0	0.0	0.0	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3854	13.0	FORREST	0.777777777778	0.0	1.0	0.0	0.111111111111	0.888888888889	0.333333333333	0.0	0.333333333333	1.0	0.0	0.0	0.0	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3856	13.0	FORREST	0.777777777778	0.0	1.0	0.0	0.111111111111	0.888888888889	0.333333333333	0.0	0.333333333333	1.0	0.0	0.0	0.0	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3858	13.0	FORREST	0.777777777778	0.0	1.0	0.0	0.111111111111	0.888888888889	0.333333333333	0.0	0.333333333333	1.0	0.0	0.0	0.0	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3860	13.0	FORREST	0.777777777778	0.0	1.0	0.0	0.111111111111	0.888888888889	0.333333333333	0.0	0.333333333333	1.0	0.0	0.0	0.0	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3862	13.0	FORREST	0.777777777778	0.0	1.0	0.0	0.111111111111	0.888888888889	0.333333333333	0.0	0.333333333333	1.0	0.0	0.0	0.0	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3864	13.0	FORREST	0.777777777778	0.0	1.0	0.0	0.111111111111	0.888888888889	0.333333333333	0.0	0.333333333333	1.0	0.0	0.0	0.0	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3866	13.0	FORREST	0.777777777778	0.0	1.0	0.0	0.111111111111	0.888888888889	0.333333333333	0.0	0.333333333333	1.0	0.0	0.0	0.0	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3868	13.0	FORREST	0.777777777778	0.0	1.0	0.0	0.111111111111	0.888888888889	0.333333333333	0.0	0.333333333333	1.0	0.0	0.0	0.0	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3870	13.0	FORREST	0.777777777778	0.0	1.0	0.0	0.111111111111	0.888888888889	0.333333333333	0.0	0.333333333333	1.0	0.0	0.0	0.0	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3872	9.0	FORREST	-0.777777777778	0.444444444444	0.555555555556	0.0	0.333333333333	0.555555555556	0.555555555556	0.0	0.333333333333	0.666666666667	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111111111111	0.111111111111	0.0	0.0	0.0	0.0	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.444444444444	0.0	0.0
3874	9.0	FORREST	-0.777777777778	0.444444444444	0.555555555556	0.0	0.333333333333	0.555555555556	0.555555555556	0.0	0.333333333333	0.666666666667	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111111111111	0.111111111111	0.0	0.0	0.0	0.0	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.444444444444	0.0	0.0
3876	9.0	FORREST	-0.777777777778	0.444444444444	0.555555555556	0.0	0.333333333333	0.555555555556	0.555555555556	0.0	0.333333333333	0.666666666667	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111111111111	0.111111111111	0.0	0.0	0.0	0.0	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.444444444444	0.0	0.0
3878	9.0	FORREST	-0.777777777778	0.444444444444	0.555555555556	0.0	0.333333333333	0.555555555556	0.555555555556	0.0	0.333333333333	0.666666666667	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111111111111	0.111111111111	0.0	0.0	0.0	0.0	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.444444444444	0.0	0.0
3880	9.0	FORREST	-0.777777777778	0.444444444444	0.555555555556	0.0	0.333333333333	0.555555555556	0.555555555556	0.0	0.333333333333	0.666666666667	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111111111111	0.111111111111	0.0	0.0	0.0	0.0	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.444444444444	0.0	0.0
3882	9.0	FORREST	-0.777777777778	0.444444444444	0.555555555556	0.0	0.333333333333	0.555555555556	0.555555555556	0.0	0.333333333333	0.666666666667	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111111111111	0.111111111111	0.0	0.0	0.0	0.0	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.444444444444	0.0	0.0
3884	28.0	JENNY	-1.0	1.0	0.111111111111	0.0	0.222222222222	0.888888888889	0.333333333333	0.0	0.444444444444	0.777777777778	0.222222222222	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111111111111	0.111111111111	0.0	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3886	1.0	FORREST	-0.555555555556	0.222222222222	0.666666666667	0.0	0.111111111111	0.666666666667	0.222222222222	0.0	0.222222222222	0.666666666667	0.222222222222	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.333333333333	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0
3888	28.0	JENNY	-1.0	1.0	0.111111111111	0.0	0.222222222222	0.888888888889	0.333333333333	0.0	0.444444444444	0.777777777778	0.222222222222	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111111111111	0.111111111111	0.0	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3890	1.0	FORREST	-0.333333333333	0.111111111111	0.777777777778	0.0	0.0	0.555555555556	0.444444444444	0.0	0.111111111111	0.555555555556	0.333333333333	0.0	0.0	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.222222222222	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0
3892	28.0	JENNY	-1.0	1.0	0.111111111111	0.0	0.222222222222	0.888888888889	0.333333333333	0.0	0.444444444444	0.777777777778	0.222222222222	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111111111111	0.111111111111	0.0	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3894	28.0	JENNY	-1.0	1.0	0.111111111111	0.0	0.222222222222	0.888888888889	0.333333333333	0.0	0.444444444444	0.777777777778	0.222222222222	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111111111111	0.111111111111	0.0	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3896	28.0	JENNY	-1.0	1.0	0.111111111111	0.0	0.222222222222	0.888888888889	0.333333333333	0.0	0.444444444444	0.777777777778	0.222222222222	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111111111111	0.111111111111	0.0	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3898	13.0	FORREST	-0.666666666667	0.222222222222	0.777777777778	0.0	0.111111111111	0.666666666667	0.666666666667	0.0	0.111111111111	0.555555555556	0.444444444444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.777777777778	0.0	0.0
3900	13.0	FORREST	-0.666666666667	0.222222222222	0.777777777778	0.0	0.111111111111	0.666666666667	0.666666666667	0.0	0.111111111111	0.555555555556	0.444444444444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.777777777778	0.0	0.0
3902	13.0	FORREST	-0.666666666667	0.222222222222	0.777777777778	0.0	0.111111111111	0.666666666667	0.666666666667	0.0	0.111111111111	0.555555555556	0.444444444444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.777777777778	0.0	0.0
3904	13.0	FORREST	-0.666666666667	0.222222222222	0.777777777778	0.0	0.111111111111	0.666666666667	0.666666666667	0.0	0.111111111111	0.555555555556	0.444444444444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.777777777778	0.0	0.0
3906	13.0	FORREST	-0.666666666667	0.222222222222	0.777777777778	0.0	0.111111111111	0.666666666667	0.666666666667	0.0	0.111111111111	0.555555555556	0.444444444444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.777777777778	0.0	0.0
3908	13.0	FORREST	-0.666666666667	0.222222222222	0.777777777778	0.0	0.111111111111	0.666666666667	0.666666666667	0.0	0.111111111111	0.555555555556	0.444444444444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.777777777778	0.0	0.0
3910	13.0	FORREST	-0.666666666667	0.222222222222	0.777777777778	0.0	0.111111111111	0.666666666667	0.666666666667	0.0	0.111111111111	0.555555555556	0.444444444444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.777777777778	0.0	0.0
3912	13.0	FORREST	-0.666666666667	0.222222222222	0.777777777778	0.0	0.111111111111	0.666666666667	0.666666666667	0.0	0.111111111111	0.555555555556	0.444444444444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.777777777778	0.0	0.0
3914	13.0	FORREST	-0.666666666667	0.222222222222	0.777777777778	0.0	0.111111111111	0.666666666667	0.666666666667	0.0	0.111111111111	0.555555555556	0.444444444444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.777777777778	0.0	0.0
3916	13.0	FORREST	-0.666666666667	0.222222222222	0.777777777778	0.0	0.111111111111	0.666666666667	0.666666666667	0.0	0.111111111111	0.555555555556	0.444444444444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.777777777778	0.0	0.0
3918	13.0	FORREST	-0.666666666667	0.222222222222	0.777777777778	0.0	0.111111111111	0.666666666667	0.666666666667	0.0	0.111111111111	0.555555555556	0.444444444444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.777777777778	0.0	0.0
3920	13.0	FORREST	-0.666666666667	0.222222222222	0.777777777778	0.0	0.111111111111	0.666666666667	0.666666666667	0.0	0.111111111111	0.555555555556	0.444444444444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.777777777778	0.0	0.0
3922	13.0	FORREST	-0.666666666667	0.222222222222	0.777777777778	0.0	0.111111111111	0.666666666667	0.666666666667	0.0	0.111111111111	0.555555555556	0.444444444444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.777777777778	0.0	0.0
3924	13.0	FORREST	-0.666666666667	0.222222222222	0.777777777778	0.0	0.111111111111	0.666666666667	0.666666666667	0.0	0.111111111111	0.555555555556	0.444444444444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.777777777778	0.0	0.0
3926	13.0	FORREST	-0.666666666667	0.222222222222	0.777777777778	0.0	0.111111111111	0.666666666667	0.666666666667	0.0	0.111111111111	0.555555555556	0.444444444444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.777777777778	0.0	0.0
3928	13.0	FORREST	-0.666666666667	0.222222222222	0.777777777778	0.0	0.111111111111	0.666666666667	0.666666666667	0.0	0.111111111111	0.555555555556	0.444444444444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.777777777778	0.0	0.0
3930	13.0	FORREST	-0.666666666667	0.222222222222	0.777777777778	0.0	0.111111111111	0.666666666667	0.666666666667	0.0	0.111111111111	0.555555555556	0.444444444444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.777777777778	0.0	0.0
3932	13.0	FORREST	-0.666666666667	0.222222222222	0.777777777778	0.0	0.111111111111	0.666666666667	0.666666666667	0.0	0.111111111111	0.555555555556	0.444444444444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.777777777778	0.0	0.0
3934	13.0	FORREST	-0.666666666667	0.222222222222	0.777777777778	0.0	0.111111111111	0.666666666667	0.666666666667	0.0	0.111111111111	0.555555555556	0.444444444444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.777777777778	0.0	0.0
